1.CO1,1.IR1,1.StoraForvar11,1.Ajvide52,1.Ajvide53,1.Ajvide58,1.Ajvide59,1.Ajvide70,1.Gokhem2,1.Gokhem4,1.Gokhem5,1.Gokhem7,1.Ire8,1.Iceman,1.I0011,1.I0012,1.I0013,1.I0014,1.I0015,1.I0016,1.I0017,1.I0022,1.I0025,1.I0026,1.I0046,1.I0047,1.I0048,1.I0049,1.I0054,1.I0056,1.I0057,1.I0058,1.I0059,1.I0060,1.I0061,1.I0099,1.I0100,1.I0103,1.I0104,1.I0106,1.I0108,1.I0111,1.I0112,1.I0113,1.I0114,1.I0115,1.I0116,1.I0117,1.I0118,1.I0124,1.I0164,1.I0171,1.I0172,1.I0174,1.I0176,1.I0231,1.I0357,1.I0370,1.I0405,1.I0406,1.I0407,1.I0408,1.I0409,1.I0410,1.I0411,1.I0412,1.I0413,1.I0429,1.I0438,1.I0439,1.I0441,1.I0443,1.I0444,1.I0550,1.I0559,1.I0560,1.I0659,1.I0795,1.I0803,1.I0804,1.I0806,1.I0807,1.Loschbour,1.Stuttgart,1.Kostenki14,1.I0235,1.I0234,1.I0421,1.I0431,1.I0430,1.I0424,1.I0354,1.I0371,1.I0126,1.I0440,1.I0432,1.I0418,1.I0419,1.I0246,1.I0434,1.I0433,1.I0122,1.I0232,1.I0360,1.I0358,1.I0361,1.I0359,1.I1282,1.I1302,1.I1276,1.I1284,1.I1274,1.I1280,1.I1314,1.I1277,1.I1272,1.I1281,1.I1300,1.I0585,1.I1546,1.I0805,1.I1530,1.I1542,1.I1536,1.I1544,1.I1538,1.I1539,1.I1534,1.I1540,1.I1541,1.I1532,1.I0211,1.I0797,1.I0551,1.I1508,1.I1500,1.I1100,1.I1102,1.I1099,1.I1103,1.I1101,1.I1097,1.I0744,1.I1579,1.I1581,1.I1096,1.I1580,1.I1098,1.I1585,1.I0708,1.I0745,1.I0746,1.I1583,1.I0707,1.I0709,1.I0725,1.I0727,1.I0724,1.I0736,1.I1499,1.I1502,1.I1497,1.I1495,1.I1498,1.I1507,1.I1504,1.I1506,1.I1496,1.I1505,1.RISE00,1.RISE47,1.RISE61,1.RISE71,1.RISE94,1.RISE97,1.RISE98,1.RISE109,1.RISE150,1.RISE154,1.RISE175,1.RISE179,1.RISE210,1.RISE240,1.RISE247,1.RISE254,1.RISE276,1.RISE349,1.RISE371,1.RISE373,1.RISE374,1.RISE386,1.RISE391,1.RISE392,1.RISE394,1.RISE395,1.RISE431,1.RISE434,1.RISE435,1.RISE436,1.RISE446,1.RISE471,1.RISE479,1.RISE480,1.RISE483,1.RISE484,1.RISE486,1.RISE487,1.RISE489,1.RISE546,1.RISE547,1.RISE548,1.RISE550,1.RISE552,1.RISE555,1.RISE559,1.RISE560,1.RISE562,1.RISE563,1.RISE564,1.RISE566,1.RISE568,1.RISE569,1.RISE577,1.RISE586,1.I0581,1.I0422,1.I0854,1.I1271,1.I1303,1.I1549,1.I1550,1.I0247,1.I0374,1.I0423,1.I0723,1.I0726,1.Bichon,2.KK1,3.SATP,4.Motala12,5.I9030,6.I0898,7.I0062,9.I0066.damage,10.I0909.damage,11.I0004.damage,12.I0080.damage,13.I0065.damage,14.I0889.damage,15.I0869.damage,16.I0878.damage,17.I0006_damage,18.I0907.damage,20.Ranchot.damage,21.Bockstein.damage,22.Ofnet.damage,23.LCX-13.damage,24.Berry_au_Bac,25.Q116-1,26.Cioclovina_d,27.B1_d,28.Q53-1_d,29.Q376-19_d,30.Q56-16_d,31.GA252snp,32.Hohle_Fels,33.HF49,34.Rigney2,35.Q2,36.BRI_d,37.BUR_d,38.Rochedane,39.ADI_d,40.Falkenstein_d,41.CRC-1_d,42.I1577,116.I1634,117.I1632,118.I1631,119.I1635,120.I1633,121.I1658,122.I1656,124.I1409,125.I1407,127.I1290,131.I1069,132.I1687,133.I1690,134.I1685,135.I1072,136.I1705,137.I1706,138.I1679,143.I1416,144.I1415,145.I1414,147.I1701,148.I1709,149.I1727,150.I1710,151.I1707,152.I1704,153.I1730,154.I1700,155.I1699,156.I1670,157.I1662,158.I1674,159.I1665,160.I1661,161.I1671,189.RISE396,190.RISE397,191.RISE407,192.RISE408,193.RISE412,194.RISE413,195.RISE416,196.RISE423,238.I0867,251.I0861,263.I1944,264.I1945,265.I1949,266.I1951,267.I1955,271.I1584,272.I1293
0,82.88570963,1062.412431,1082.903667,1082.903667,1082.903667,1082.903667,1082.903667,1228.232181,1228.232181,1228.232181,1228.232181,1082.903667,672.153274,1234.20017,1234.20017,1234.20017,1234.20017,1234.20017,1234.20017,1234.20017,785.4694287,785.4694287,785.4694287,769.3910077,769.3910077,769.3910077,704.2735807,727.482703,769.3910077,769.3910077,772.7554951,772.7554951,714.067725,1841.35951,769.3910077,769.3910077,704.2735807,704.2735807,704.2735807,714.067725,714.067725,757.0349898,757.0349898,696.9603372,696.9603372,696.9603372,696.9603372,708.7553611,2238.262607,757.0349898,772.7554951,704.2735807,192.9131744,171.2702398,2087.267346,2237.458386,2774.899594,1884.710552,1884.710552,1884.710552,1884.710552,1612.497258,1612.497258,1612.497258,1612.497258,1612.497258,2237.458386,2236.795707,2237.458386,2345.945308,2237.458386,2285.104846,697.0008483,757.0349898,757.0349898,769.3910077,697.0008483,679.5362187,679.7945391,757.0349898,704.2735807,1006.298216,785.4694287,1448.018934,2210.584536,2210.584536,2233.580511,2233.580511,2233.580511,2101.165538,2235.318101,2233.864123,2287.45219,2174.101125,2258.055906,2214.459057,2214.459057,2214.459057,2076.742255,2076.742255,2076.742255,2568.998933,2235.318101,2235.318101,2235.318101,2235.318101,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,1913.585677,2110.298794,772.7554951,757.0056369,714.067725,704.0459415,704.0459415,704.0459415,704.0459415,704.0459415,704.0459415,704.0459415,704.0459415,704.0459415,1841.35951,697.7511919,700.0915865,153.5181042,82.88570963,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1147.635554,1155.418706,1155.418706,1155.418706,1147.635554,130.1571478,82.88570963,82.88570963,0,82.88570963,82.88570963,82.88570963,82.88570963,0,82.88570963,1378.46653,1228.991339,1031.145471,1185.133101,988.942779,976.650128,947.4893688,402.0600481,399.9690467,403.3422759,944.256705,944.256705,989.4708276,1812.442231,79.26576721,79.26576721,1060.786782,187.9849936,179.6575944,179.6575944,179.6575944,2556.709275,1987.201055,2811.114885,2556.709275,2850.814676,533.7868613,563.6793839,563.6793839,563.6793839,737.5492182,662.2777931,78.24173146,78.24173146,78.24173146,78.24173146,766.3137782,766.3137782,766.3137782,1815.044573,1815.044573,1815.044573,1812.898799,1785.927189,1833.523477,656.6160765,656.6160765,526.5188477,504.505991,504.505991,473.5640162,483.8136366,483.8136366,472.7695197,226.9058074,1913.585677,2240.858867,1147.635554,1913.585677,1913.585677,772.7554951,769.3910077,2285.419246,1835.794652,2240.858867,1155.418706,1155.418706,961.3680949,1946.622641,1929.235286,1234.22791,596.6734927,1463.043448,258.246918,258.246918,415.8480851,258.246918,258.246918,258.246918,804.4441201,804.4441201,810.2249553,258.246918,1865.933945,1063.735224,716.1707993,703.4900967,1305.025717,1199.250239,1155.410492,418.2274223,756.1750682,1155.410492,1155.410492,1155.410492,756.1750682,763.4917864,763.4917864,1022.385786,1155.410492,762.7427938,770.9203045,996.552168,1237.355339,794.2748933,1205.062396,312.2932553,2225.469071,2225.469071,2225.469071,2166.466126,2166.466126,2091.126958,2096.145402,2225.469071,2225.469071,2784.499575,2124.887211,2124.887211,2124.887211,2124.887211,2124.887211,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2233.350879,2770.032132,2770.032132,2770.032132,2770.032132,2770.032132,2770.032132,2358.647068,2358.647068,2249.001684,2249.001684,2186.277286,2010.07321,2010.07321,2010.07321,2210.797209,2124.887211,2784.499575,2784.499575,2784.499575,2784.499575,2784.499575,1147.453302,3088.762082
82.88570963,0,1072.068535,1089.659919,1089.659919,1089.659919,1089.659919,1089.659919,1254.175549,1254.175549,1254.175549,1254.175549,1089.659919,754.6846424,1253.441884,1253.441884,1253.441884,1253.441884,1253.441884,1253.441884,1253.441884,866.4226029,866.4226029,866.4226029,834.0262541,834.0262541,834.0262541,770.436921,792.3763562,834.0262541,834.0262541,838.1137149,838.1137149,780.3393881,1803.357498,834.0262541,834.0262541,770.436921,770.436921,770.436921,780.3393881,780.3393881,822.064355,822.064355,764.1293529,764.1293529,764.1293529,764.1293529,774.8185039,2164.419702,822.064355,838.1137149,770.436921,239.364876,220.8778057,2011.715376,2163.577606,2697.880489,1965.406151,1965.406151,1965.406151,1965.406151,1693.287598,1693.287598,1693.287598,1693.287598,1693.287598,2163.577606,2162.91576,2163.577606,2270.072101,2163.577606,2210.646111,764.1596386,822.064355,822.064355,834.0262541,764.1596386,746.9572667,747.1265386,822.064355,770.436921,1085.058007,866.4226029,1371.587696,2136.272362,2136.272362,2159.12973,2159.12973,2159.12973,2026.967729,2160.771666,2159.910187,2213.382421,2101.047603,2184.696405,2140.104191,2140.104191,2140.104191,2000.826177,2000.826177,2000.826177,2488.201685,2160.771666,2160.771666,2160.771666,2160.771666,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,1995.529104,2193.126684,838.1137149,822.010228,780.3393881,770.1881655,770.1881655,770.1881655,770.1881655,770.1881655,770.1881655,770.1881655,770.1881655,770.1881655,1803.357498,764.8775471,765.1566256,86.92280837,0,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1089.649485,1097.298543,1097.298543,1097.298543,1089.649485,73.65071686,0,0,82.88570963,0,0,0,0,82.88570963,0,1354.061781,1271.161548,1071.78354,1227.197185,1018.941623,1013.47831,983.5444388,444.7789109,444.4139739,447.5992015,979.5878943,979.5878943,1020.130549,1729.722242,152.4707904,152.4707904,1101.456486,161.9485244,182.2338406,182.2338406,182.2338406,2481.143283,1908.556675,2737.927735,2481.143283,2775.766514,570.8967517,643.4614399,643.4614399,643.4614399,813.8837018,744.4448142,151.915777,151.915777,151.915777,151.915777,845.9006344,845.9006344,845.9006344,1732.31258,1732.31258,1732.31258,1730.171,1703.201012,1752.331125,738.4772189,738.4772189,607.1927959,584.9684791,584.9684791,542.6548597,552.5778555,552.5778555,541.3200121,300.6697537,1995.529104,2165.41583,1089.649485,1995.529104,1995.529104,838.1137149,834.0262541,2209.769241,1756.174498,2165.41583,1097.298543,1097.298543,1044.248838,1865.254628,1847.805084,1253.518403,677.3921267,1386.156867,337.0270338,337.0270338,362.8280436,337.0270338,337.0270338,337.0270338,828.3717804,828.3717804,865.8972183,337.0270338,1948.384946,1146.032496,798.0509812,785.0340081,1386.428131,1279.553503,1233.351889,358.9240664,798.2159565,1233.351889,1233.351889,1233.351889,798.2159565,845.5643819,845.5643819,1105.19122,1233.351889,844.7829997,852.8242257,1079.377749,1318.643119,876.5712511,1285.367447,392.8589707,2145.695365,2145.695365,2145.695365,2085.864393,2085.864393,2011.335612,2016.328216,2145.695365,2145.695365,2708.346521,2070.369971,2070.369971,2070.369971,2070.369971,2070.369971,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2177.867915,2693.943891,2693.943891,2693.943891,2693.943891,2693.943891,2693.943891,2278.71739,2278.71739,2168.544156,2168.544156,2105.893739,1927.328594,1927.328594,1927.328594,2157.539407,2070.369971,2708.346521,2708.346521,2708.346521,2708.346521,2708.346521,1089.479014,3008.665701
1062.412431,1072.068535,0,42.22143537,42.22143537,42.22143537,42.22143537,42.22143537,288.7443275,288.7443275,288.7443275,288.7443275,42.22143537,1266.585398,222.113942,222.113942,222.113942,222.113942,222.113942,222.113942,222.113942,1112.657558,1112.657558,1112.657558,747.8187466,747.8187466,747.8187466,769.4418483,750.6920711,747.8187466,747.8187466,759.27462,759.27462,771.0658661,1106.901119,747.8187466,747.8187466,769.4418483,769.4418483,769.4418483,771.0658661,771.0658661,753.3147181,753.3147181,784.3819699,784.3819699,784.3819699,784.3819699,767.9469228,2076.774693,753.3147181,759.27462,769.4418483,1234.797018,1212.662699,1995.277526,2077.11657,2655.130499,2296.445097,2296.445097,2296.445097,2296.445097,2055.577665,2055.577665,2055.577665,2055.577665,2055.577665,2077.11657,2076.515223,2077.11657,2230.652528,2077.11657,2135.028222,784.2288657,753.3147181,753.3147181,747.8187466,784.2288657,788.1753997,786.8612981,753.3147181,769.4418483,1133.792359,1112.657558,1508.579005,2065.722274,2065.722274,2089.684967,2089.684967,2089.684967,1968.021696,2093.925849,2076.001692,2126.132033,1999.719986,2080.911814,2070.298974,2070.298974,2070.298974,1997.320314,1997.320314,1997.320314,2624.838598,2093.925849,2093.925849,2093.925849,2093.925849,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2250.250166,2315.052634,759.27462,752.9341499,771.0658661,769.1325902,769.1325902,769.1325902,769.1325902,769.1325902,769.1325902,769.1325902,769.1325902,769.1325902,1106.901119,783.7468338,753.6489195,1147.79901,1072.068535,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2066.424764,2072.932252,2072.932252,2072.932252,2066.424764,1009.816324,1072.068535,1072.068535,1062.412431,1072.068535,1072.068535,1072.068535,1072.068535,1062.412431,1072.068535,578.7703294,509.6092507,414.8360173,485.9608448,268.2208814,358.2538664,350.452484,704.1553991,711.6699637,708.4282668,341.7463079,341.7463079,276.6539631,2108.823327,1110.097144,1110.097144,420.9777672,1233.659353,1240.921805,1240.921805,1240.921805,2409.729053,2013.48688,2573.489715,2409.729053,2662.457573,579.5847659,1004.15841,1004.15841,1004.15841,957.8744938,1121.981244,1108.540683,1108.540683,1108.540683,1108.540683,1436.993508,1436.993508,1436.993508,2113.142645,2113.142645,2113.142645,2110.561846,2087.148549,1998.761637,1103.233088,1103.233088,1021.714255,1011.856166,1011.856166,834.0438352,828.2810099,828.2810099,828.5275042,946.5951077,2250.250166,2125.021508,2066.424764,2250.250166,2250.250166,759.27462,747.8187466,2170.371687,1924.899972,2125.021508,2072.932252,2072.932252,1364.229255,2443.960795,2425.033273,222.5771634,1300.364809,1533.225399,980.1271727,980.1271727,1407.036084,980.1271727,980.1271727,980.1271727,1842.925562,1842.925562,1734.547355,980.1271727,2163.745008,1340.257252,1127.325511,1105.57181,1437.906228,1308.565916,1188.897243,1388.469771,1748.390308,1188.897243,1188.897243,1188.897243,1748.390308,1158.87369,1158.87369,1376.703695,1188.897243,1156.549379,1152.229256,1365.019106,1724.07295,1188.444649,1312.415032,1000.52015,2766.757313,2766.757313,2766.757313,2680.323678,2680.323678,2641.543879,2645.279712,2766.757313,2766.757313,3398.517093,3035.220079,3035.220079,3035.220079,3035.220079,3035.220079,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3134.20644,3386.167588,3386.167588,3386.167588,3386.167588,3386.167588,3386.167588,2885.410178,2885.410178,2762.727484,2762.727484,2707.544468,2389.476807,2389.476807,2389.476807,3128.408269,3035.220079,3398.517093,3398.517093,3398.517093,3398.517093,3398.517093,2066.328184,3570.555532
1082.903667,1089.659919,42.22143537,0,0,0,0,0,313.7369947,313.7369947,313.7369947,313.7369947,0,1303.414348,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,1152.542347,1152.542347,1152.542347,788.5995249,788.5995249,788.5995249,809.1644694,790.8150907,788.5995249,788.5995249,800.0973298,800.0973298,810.9640339,1064.697906,788.5995249,788.5995249,809.1644694,809.1644694,809.1644694,810.9640339,810.9640339,793.9128186,793.9128186,823.977894,823.977894,823.977894,823.977894,807.7497408,2041.550724,793.9128186,800.0973298,809.1644694,1257.924709,1235.687298,1962.077283,2041.919035,2619.513039,2338.337614,2338.337614,2338.337614,2338.337614,2097.087806,2097.087806,2097.087806,2097.087806,2097.087806,2041.919035,2041.320973,2041.919035,2196.100993,2041.919035,2099.905886,823.8254787,793.9128186,793.9128186,788.5995249,823.8254787,827.4460123,826.1359771,793.9128186,809.1644694,1175.684366,1152.542347,1482.824589,2030.934999,2030.934999,2054.846839,2054.846839,2054.846839,1933.856214,2059.13579,2040.867079,2090.767523,1964.426222,2045.304471,2035.514514,2035.514514,2035.514514,1964.445505,1964.445505,1964.445505,2593.680879,2059.13579,2059.13579,2059.13579,2059.13579,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2357.165328,800.0973298,793.5318966,810.9640339,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,1064.697906,823.3569921,793.2807297,1163.858905,1089.659919,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2077.827753,2077.827753,2077.827753,2071.421768,1025.992048,1089.659919,1089.659919,1082.903667,1089.659919,1089.659919,1089.659919,1089.659919,1082.903667,1089.659919,536.9007724,544.8709856,456.1454248,522.8218896,310.2968477,400.3503719,392.6735947,732.115813,739.9377564,736.7541003,383.9615584,383.9615584,318.7076372,2086.963243,1132.668628,1132.668628,461.6155527,1251.51906,1260.666948,1260.666948,1260.666948,2373.989234,1983.496936,2535.547191,2373.989234,2625.352137,610.0555519,1040.821211,1040.821211,1040.821211,997.8069677,1159.879226,1131.110451,1131.110451,1131.110451,1131.110451,1473.573828,1473.573828,1473.573828,2091.320112,2091.320112,2091.320112,2088.737158,2065.564119,1973.101441,1141.155643,1141.155643,1057.511069,1047.198304,1047.198304,868.3881426,862.8884862,862.8884862,862.8045301,973.8616548,2292.39768,2090.766519,2071.421768,2292.39768,2292.39768,800.0973298,788.5995249,2135.99889,1897.218923,2090.766519,2077.827753,2077.827753,1404.626941,2427.902244,2408.988658,237.0756378,1335.216372,1507.573867,1008.803582,1008.803582,1419.989159,1008.803582,1008.803582,1008.803582,1868.103827,1868.103827,1765.842664,1008.803582,2205.943399,1381.763814,1166.097164,1144.277908,1480.122714,1350.76328,1231.118341,1400.403796,1776.674397,1231.118341,1231.118341,1231.118341,1776.674397,1198.163607,1198.163607,1417.661835,1231.118341,1195.843756,1191.671316,1405.794378,1764.657835,1227.977818,1354.616864,1030.905054,2751.330811,2751.330811,2751.330811,2664.083739,2664.083739,2626.866352,2630.53894,2751.330811,2751.330811,3384.581446,3037.205484,3037.205484,3037.205484,3037.205484,3037.205484,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3372.345672,3372.345672,3372.345672,3372.345672,3372.345672,3372.345672,2869.07816,2869.07816,2746.232076,2746.232076,2691.508328,2369.27558,2369.27558,2369.27558,3130.724242,3037.205484,3384.581446,3384.581446,3384.581446,3384.581446,3384.581446,2071.330695,3551.021213
1082.903667,1089.659919,42.22143537,0,0,0,0,0,313.7369947,313.7369947,313.7369947,313.7369947,0,1303.414348,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,1152.542347,1152.542347,1152.542347,788.5995249,788.5995249,788.5995249,809.1644694,790.8150907,788.5995249,788.5995249,800.0973298,800.0973298,810.9640339,1064.697906,788.5995249,788.5995249,809.1644694,809.1644694,809.1644694,810.9640339,810.9640339,793.9128186,793.9128186,823.977894,823.977894,823.977894,823.977894,807.7497408,2041.550724,793.9128186,800.0973298,809.1644694,1257.924709,1235.687298,1962.077283,2041.919035,2619.513039,2338.337614,2338.337614,2338.337614,2338.337614,2097.087806,2097.087806,2097.087806,2097.087806,2097.087806,2041.919035,2041.320973,2041.919035,2196.100993,2041.919035,2099.905886,823.8254787,793.9128186,793.9128186,788.5995249,823.8254787,827.4460123,826.1359771,793.9128186,809.1644694,1175.684366,1152.542347,1482.824589,2030.934999,2030.934999,2054.846839,2054.846839,2054.846839,1933.856214,2059.13579,2040.867079,2090.767523,1964.426222,2045.304471,2035.514514,2035.514514,2035.514514,1964.445505,1964.445505,1964.445505,2593.680879,2059.13579,2059.13579,2059.13579,2059.13579,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2357.165328,800.0973298,793.5318966,810.9640339,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,1064.697906,823.3569921,793.2807297,1163.858905,1089.659919,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2077.827753,2077.827753,2077.827753,2071.421768,1025.992048,1089.659919,1089.659919,1082.903667,1089.659919,1089.659919,1089.659919,1089.659919,1082.903667,1089.659919,536.9007724,544.8709856,456.1454248,522.8218896,310.2968477,400.3503719,392.6735947,732.115813,739.9377564,736.7541003,383.9615584,383.9615584,318.7076372,2086.963243,1132.668628,1132.668628,461.6155527,1251.51906,1260.666948,1260.666948,1260.666948,2373.989234,1983.496936,2535.547191,2373.989234,2625.352137,610.0555519,1040.821211,1040.821211,1040.821211,997.8069677,1159.879226,1131.110451,1131.110451,1131.110451,1131.110451,1473.573828,1473.573828,1473.573828,2091.320112,2091.320112,2091.320112,2088.737158,2065.564119,1973.101441,1141.155643,1141.155643,1057.511069,1047.198304,1047.198304,868.3881426,862.8884862,862.8884862,862.8045301,973.8616548,2292.39768,2090.766519,2071.421768,2292.39768,2292.39768,800.0973298,788.5995249,2135.99889,1897.218923,2090.766519,2077.827753,2077.827753,1404.626941,2427.902244,2408.988658,237.0756378,1335.216372,1507.573867,1008.803582,1008.803582,1419.989159,1008.803582,1008.803582,1008.803582,1868.103827,1868.103827,1765.842664,1008.803582,2205.943399,1381.763814,1166.097164,1144.277908,1480.122714,1350.76328,1231.118341,1400.403796,1776.674397,1231.118341,1231.118341,1231.118341,1776.674397,1198.163607,1198.163607,1417.661835,1231.118341,1195.843756,1191.671316,1405.794378,1764.657835,1227.977818,1354.616864,1030.905054,2751.330811,2751.330811,2751.330811,2664.083739,2664.083739,2626.866352,2630.53894,2751.330811,2751.330811,3384.581446,3037.205484,3037.205484,3037.205484,3037.205484,3037.205484,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3372.345672,3372.345672,3372.345672,3372.345672,3372.345672,3372.345672,2869.07816,2869.07816,2746.232076,2746.232076,2691.508328,2369.27558,2369.27558,2369.27558,3130.724242,3037.205484,3384.581446,3384.581446,3384.581446,3384.581446,3384.581446,2071.330695,3551.021213
1082.903667,1089.659919,42.22143537,0,0,0,0,0,313.7369947,313.7369947,313.7369947,313.7369947,0,1303.414348,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,236.5177924,1152.542347,1152.542347,1152.542347,788.5995249,788.5995249,788.5995249,809.1644694,790.8150907,788.5995249,788.5995249,800.0973298,800.0973298,810.9640339,1064.697906,788.5995249,788.5995249,809.1644694,809.1644694,809.1644694,810.9640339,810.9640339,793.9128186,793.9128186,823.977894,823.977894,823.977894,823.977894,807.7497408,2041.550724,793.9128186,800.0973298,809.1644694,1257.924709,1235.687298,1962.077283,2041.919035,2619.513039,2338.337614,2338.337614,2338.337614,2338.337614,2097.087806,2097.087806,2097.087806,2097.087806,2097.087806,2041.919035,2041.320973,2041.919035,2196.100993,2041.919035,2099.905886,823.8254787,793.9128186,793.9128186,788.5995249,823.8254787,827.4460123,826.1359771,793.9128186,809.1644694,1175.684366,1152.542347,1482.824589,2030.934999,2030.934999,2054.846839,2054.846839,2054.846839,1933.856214,2059.13579,2040.867079,2090.767523,1964.426222,2045.304471,2035.514514,2035.514514,2035.514514,1964.445505,1964.445505,1964.445505,2593.680879,2059.13579,2059.13579,2059.13579,2059.13579,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2292.39768,2357.165328,800.0973298,793.5318966,810.9640339,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,808.8508919,1064.697906,823.3569921,793.2807297,1163.858905,1089.659919,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2071.421768,2077.827753,2077.827753,2077.827753,2071.421768,1025.992048,1089.659919,1089.659919,1082.903667,1089.659919,1089.659919,1089.659919,1089.659919,1082.903667,1089.659919,536.9007724,544.8709856,456.1454248,522.8218896,310.2968477,400.3503719,392.6735947,732.115813,739.9377564,736.7541003,383.9615584,383.9615584,318.7076372,2086.963243,1132.668628,1132.668628,461.6155527,1251.51906,1260.666948,1260.666948,1260.666948,2373.989234,1983.496936,2535.547191,2373.989234,2625.352137,610.0555519,1040.821211,1040.821211,1040.821211,997.8069677,1159.879226,1131.110451,1131.110451,1131.110451,1131.110451,1473.573828,1473.573828,1473.573828,2091.320112,2091.320112,2091.320112,2088.737158,2065.564119,1973.101441,1141.155643,1141.155643,1057.511069,1047.198304,1047.198304,868.3881426,862.8884862,862.8884862,862.8045301,973.8616548,2292.39768,2090.766519,2071.421768,2292.39768,2292.39768,800.0973298,788.5995249,2135.99889,1897.218923,2090.766519,2077.827753,2077.827753,1404.626941,2427.902244,2408.988658,237.0756378,1335.216372,1507.573867,1008.803582,1008.803582,1419.989159,1008.803582,1008.803582,1008.803582,1868.103827,1868.103827,1765.842664,1008.803582,2205.943399,1381.763814,1166.097164,1144.277908,1480.122714,1350.76328,1231.118341,1400.403796,1776.674397,1231.118341,1231.118341,1231.118341,1776.674397,1198.163607,1198.163607,1417.661835,1231.118341,1195.843756,1191.671316,1405.794378,1764.657835,1227.977818,1354.616864,1030.905054,2751.330811,2751.330811,2751.330811,2664.083739,2664.083739,2626.866352,2630.53894,2751.330811,2751.330811,3384.581446,3037.205484,3037.205484,3037.205484,3037.205484,3037.205484,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3135.410048,3372.345672,3372.345672,3372.345672,3372.345672,3372.345672,3372.345672,2869.07816,2869.07816,2746.232076,2746.232076,2691.508328,2369.27558,2369.27558,2369.27558,3130.724242,3037.205484,3384.581446,3384.581446,3384.581446,3384.581446,3384.581446,2071.330695,3551.021213
